Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5996437072753906	0	14.183099	5.48573	35.0	8.0	14.183098591549296	5.485730167366323	1007	1007
0.8741359710693359	1	13.986111	4.68002	30.0	8.0	13.98611111111111	4.680019751725756	1007	2014
1.088568925857544	2	15.212121	5.088654	33.0	8.0	15.212121212121213	5.088653901648468	1004	3018
1.3114817142486572	3	20.02	8.396403	48.0	10.0	20.02	8.39640399218618	1001	4019
1.538883924484253	4	34.96552	21.080278	95.0	12.0	34.96551724137931	21.08027801724127	1014	5033
1.7746810913085938	5	55.36842	28.041718	112.0	17.0	55.36842105263158	28.041718031149664	1052	6085
2.016357660293579	6	89.666664	63.481407	200.0	15.0	89.66666666666667	63.4814058515475	1076	7161
2.2647416591644287	7	135.5	60.40695	200.0	33.0	135.5	60.40695324215582	1084	8245
2.506381034851074	8	174.83333	25.062698	200.0	138.0	174.83333333333334	25.062699154099285	1049	9294
2.7658207416534424	9	193.0	15.652476	200.0	158.0	193.0	15.652475842498529	1158	10452
3.0380048751831055	10	197.66667	5.2174926	200.0	186.0	197.66666666666666	5.217491947499509	1186	11638
3.308774709701538	11	196.83333	7.0808816	200.0	181.0	196.83333333333334	7.080881928749334	1181	12819
3.5785739421844482	12	199.5	1.118034	200.0	197.0	199.5	1.118033988749895	1197	14016
3.84791898727417	13	200.0	0.0	200.0	200.0	200.0	0.0	1200	15216
4.130052804946899	14	198.83333	2.608746	200.0	193.0	198.83333333333334	2.6087459737497545	1193	16409
4.400592803955078	15	200.0	0.0	200.0	200.0	200.0	0.0	1200	17609
4.687763929367065	16	200.0	0.0	200.0	200.0	200.0	0.0	1200	18809
4.99196982383728	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	20009
5.287075996398926	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	21209
5.5621178150177	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	22409
5.856168746948242	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	23609
6.135371923446655	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	24809
6.414093971252441	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	26009
6.701373815536499	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	27209
6.985527038574219	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	28409
7.278410911560059	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	29609
7.566521644592285	26	200.0	0.0	200.0	200.0	200.0	0.0	1200	30809
7.839500904083252	27	196.33333	8.1989155	200.0	178.0	196.33333333333334	8.19891591749923	1178	31987
8.129097938537598	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	33187
8.420926809310913	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	34387
8.730499029159546	30	200.0	0.0	200.0	200.0	200.0	0.0	1200	35587
9.01585578918457	31	198.66667	2.9814239	200.0	192.0	198.66666666666666	2.981423969999719	1192	36779
9.30273985862732	32	199.33333	1.490712	200.0	196.0	199.33333333333334	1.49071198499986	1196	37975
9.586825847625732	33	199.66667	0.745356	200.0	198.0	199.66666666666666	0.7453559924999298	1198	39173
9.883085012435913	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	40373
10.16768479347229	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	41573
10.435672044754028	36	194.66667	11.925696	200.0	168.0	194.66666666666666	11.925695879998878	1168	42741
10.714359045028687	37	196.5	7.826238	200.0	179.0	196.5	7.826237921249264	1179	43920
11.000618934631348	38	196.5	6.9701743	200.0	181.0	196.5	6.970174555442162	1179	45099
11.28933596611023	39	199.16667	1.8633898	200.0	195.0	199.16666666666666	1.863389981249825	1195	46294
11.550755023956299	40	185.0	22.700954	200.0	136.0	185.0	22.700954458641895	1110	47404
11.824930906295776	41	189.0	13.686976	200.0	165.0	189.0	13.686976778431873	1134	48538
12.119534015655518	42	198.16667	2.7335365	200.0	193.0	198.16666666666666	2.733536577809454	1189	49727
12.377785682678223	43	179.16667	19.531313	200.0	152.0	179.16666666666666	19.531313888784396	1075	50802
12.652644634246826	44	182.5	23.781996	200.0	131.0	182.5	23.781995991365683	1095	51897
12.924635887145996	45	182.83333	15.73125	200.0	159.0	182.83333333333334	15.731249862049175	1097	52994
13.177382707595825	46	169.33333	30.515934	200.0	121.0	169.33333333333334	30.515933907095523	1016	54010
13.471950769424438	47	196.16667	6.2826924	200.0	183.0	196.16666666666666	6.2826922749902545	1177	55187
13.76249885559082	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	56387
14.046234846115112	49	186.16667	20.481022	200.0	148.0	186.16666666666666	20.48102102489576	1117	57504
14.357983827590942	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	58704
14.6560697555542	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	59904
14.95050597190857	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	61104
15.242512702941895	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	62304
15.540576934814453	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	63504
15.83977484703064	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	64704
16.132064819335938	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	65904
16.42608880996704	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	67104
16.723967790603638	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	68304
17.01951289176941	59	200.0	0.0	200.0	200.0	200.0	0.0	1200	69504
17.316164016723633	60	200.0	0.0	200.0	200.0	200.0	0.0	1200	70704
17.61554980278015	61	200.0	0.0	200.0	200.0	200.0	0.0	1200	71904
17.92117691040039	62	200.0	0.0	200.0	200.0	200.0	0.0	1200	73104
18.221719980239868	63	200.0	0.0	200.0	200.0	200.0	0.0	1200	74304
18.523337841033936	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	75504
18.823803901672363	65	200.0	0.0	200.0	200.0	200.0	0.0	1200	76704
19.139790773391724	66	200.0	0.0	200.0	200.0	200.0	0.0	1200	77904
19.435987949371338	67	200.0	0.0	200.0	200.0	200.0	0.0	1200	79104
19.73734974861145	68	200.0	0.0	200.0	200.0	200.0	0.0	1200	80304
20.029880046844482	69	200.0	0.0	200.0	200.0	200.0	0.0	1200	81504
20.33002495765686	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	82704
20.629689693450928	71	200.0	0.0	200.0	200.0	200.0	0.0	1200	83904
20.926893949508667	72	200.0	0.0	200.0	200.0	200.0	0.0	1200	85104
21.220499753952026	73	200.0	0.0	200.0	200.0	200.0	0.0	1200	86304
21.51816177368164	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	87504
21.81993794441223	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	88704
22.119393825531006	76	200.0	0.0	200.0	200.0	200.0	0.0	1200	89904
22.407511949539185	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	91104
22.711570739746094	78	200.0	0.0	200.0	200.0	200.0	0.0	1200	92304
23.01172685623169	79	200.0	0.0	200.0	200.0	200.0	0.0	1200	93504
23.293560028076172	80	188.83333	24.969425	200.0	133.0	188.83333333333334	24.969425748747653	1133	94637
23.586508989334106	81	188.0	26.832815	200.0	128.0	188.0	26.832815729997478	1128	95765
23.844223976135254	82	172.33333	39.19467	200.0	113.0	172.33333333333334	39.19467083956979	1034	96799
24.132741689682007	83	189.0	24.596748	200.0	134.0	189.0	24.596747752497688	1134	97933
24.41387104988098	84	154.14285	40.971867	200.0	107.0	154.14285714285714	40.97186690341338	1079	99012
24.71482276916504	85	200.0	0.0	200.0	200.0	200.0	0.0	1200	100212
25.01635193824768	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	101412
25.319814682006836	87	200.0	0.0	200.0	200.0	200.0	0.0	1200	102612
25.622134923934937	88	200.0	0.0	200.0	200.0	200.0	0.0	1200	103812
25.90675187110901	89	191.0	19.244047	200.0	148.0	191.0	19.244046698481412	1146	104958
26.212353944778442	90	200.0	0.0	200.0	200.0	200.0	0.0	1200	106158
26.51091504096985	91	200.0	0.0	200.0	200.0	200.0	0.0	1200	107358
26.799163818359375	92	185.83333	19.953419	200.0	150.0	185.83333333333334	19.95341797509612	1115	108473
