Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6024487018585205	0	14.955224	7.7487273	63.0	9.0	14.955223880597014	7.7487270708506815	1002	1002
0.8811829090118408	1	15.723077	7.2716684	59.0	8.0	15.723076923076922	7.271668292992579	1022	2024
1.1014938354492188	2	17.912281	7.3252287	49.0	9.0	17.912280701754387	7.3252284600128315	1021	3045
1.3246328830718994	3	27.567568	13.465754	69.0	11.0	27.56756756756757	13.465753439926564	1020	4065
1.554750919342041	4	56.555557	30.679747	121.0	14.0	56.55555555555556	30.67974761272079	1018	5083
1.8223979473114014	5	130.11111	56.1673	200.0	31.0	130.11111111111111	56.16729860068727	1171	6254
2.0773370265960693	6	160.85715	59.34988	200.0	40.0	160.85714285714286	59.349879218624416	1126	7380
2.336003065109253	7	188.5	11.856784	200.0	172.0	188.5	11.856784274554942	1131	8511
2.601472854614258	8	197.5	5.59017	200.0	185.0	197.5	5.5901699437494745	1185	9696
2.852993965148926	9	185.0	14.537308	200.0	158.0	185.0	14.53730832490435	1110	10806
3.1146438121795654	10	190.33333	19.465069	200.0	147.0	190.33333333333334	19.465068427541908	1142	11948
3.3800408840179443	11	192.0	9.3985815	200.0	176.0	192.0	9.39858145324779	1152	13100
3.6366188526153564	12	160.85715	58.327713	200.0	36.0	160.85714285714286	58.32771595887835	1126	14226
3.8919479846954346	13	185.5	12.526638	200.0	161.0	185.5	12.526638282742368	1113	15339
4.141233921051025	14	177.33333	18.144482	200.0	155.0	177.33333333333334	18.144481867009105	1064	16403
4.389807939529419	15	157.42857	29.193232	200.0	95.0	157.42857142857142	29.193233770159544	1102	17505
4.665755033493042	16	189.83333	8.839621	200.0	178.0	189.83333333333334	8.839620404117412	1139	18644
4.920681953430176	17	170.0	31.53305	200.0	106.0	170.0	31.533051443419385	1020	19664
5.214026927947998	18	193.5	9.3050165	200.0	176.0	193.5	9.305016568138573	1161	20825
5.476907968521118	19	186.16667	10.510577	200.0	172.0	186.16666666666666	10.510576683618375	1117	21942
5.7666919231414795	20	197.66667	5.217492	200.0	186.0	197.66666666666666	5.21749194749951	1186	23128
6.041935920715332	21	197.0	4.582576	200.0	188.0	197.0	4.58257569495584	1182	24310
6.3228137493133545	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	25510
6.6073057651519775	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	26710
6.894225835800171	24	198.83333	2.6087458	200.0	193.0	198.83333333333334	2.608745973749754	1193	27903
7.1768388748168945	25	190.83333	9.299044	200.0	173.0	190.83333333333334	9.299044156375547	1145	29048
7.451206684112549	26	192.0	7.187953	200.0	181.0	192.0	7.187952884282608	1152	30200
7.6965107917785645	27	169.83333	63.462368	200.0	28.0	169.83333333333334	63.46236855193968	1019	31219
7.983778953552246	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	32419
8.267913818359375	29	199.16667	1.8633897	200.0	195.0	199.16666666666666	1.863389981249825	1195	33614
8.56325912475586	30	197.5	5.59017	200.0	185.0	197.5	5.5901699437494745	1185	34799
8.867150068283081	31	199.0	2.236068	200.0	194.0	199.0	2.23606797749979	1194	35993
9.126251935958862	32	177.16667	33.58778	200.0	114.0	177.16666666666666	33.58777886209341	1063	37056
9.410203695297241	33	197.83333	3.3870668	200.0	191.0	197.83333333333334	3.3870669054835956	1187	38243
9.657205820083618	34	171.16667	38.211765	200.0	105.0	171.16666666666666	38.211763750040234	1027	39270
9.925214767456055	35	179.5	26.183645	200.0	129.0	179.5	26.183646295604692	1077	40347
10.178895950317383	36	178.16667	22.266691	200.0	151.0	178.16666666666666	22.26669161675249	1069	41416
10.423657894134521	37	175.5	54.783665	200.0	53.0	175.5	54.78366544874485	1053	42469
10.697669744491577	38	193.0	15.652476	200.0	158.0	193.0	15.652475842498529	1158	43627
10.946628093719482	39	170.83333	44.1981	200.0	85.0	170.83333333333334	44.19810202058706	1025	44652
11.199816942214966	40	171.33333	64.10061	200.0	28.0	171.33333333333334	64.10061535499398	1028	45680
11.439337968826294	41	169.66667	67.8274	200.0	18.0	169.66666666666666	67.82739531749363	1018	46698
11.729984998703003	42	198.66667	2.9814239	200.0	192.0	198.66666666666666	2.981423969999719	1192	47890
