Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6009941101074219	0	20.836735	10.180708	51.0	9.0	20.836734693877553	10.180707923694298	1021	1021
0.8744709491729736	1	30.545454	19.828188	114.0	13.0	30.545454545454547	19.82818763259488	1008	2029
1.0926988124847412	2	42.625	20.748117	81.0	16.0	42.625	20.748117384476114	1023	3052
1.3447649478912354	3	75.066666	45.791508	178.0	13.0	75.06666666666666	45.791508188988736	1126	4178
1.5709240436553955	4	102.5	56.12887	200.0	32.0	102.5	56.128869577072365	1025	5203
1.7930209636688232	5	143.57143	34.586773	200.0	89.0	143.57142857142858	34.5867734540125	1005	6208
2.052056074142456	6	126.333336	42.690098	170.0	42.0	126.33333333333333	42.69009773289872	1137	7345
2.2834460735321045	7	129.125	41.42595	175.0	34.0	129.125	41.425950502070556	1033	8378
2.516577959060669	8	168.16667	16.597357	192.0	141.0	168.16666666666666	16.59735588044741	1009	9387
2.760089874267578	9	155.0	16.995798	191.0	137.0	155.0	16.99579779996052	1085	10472
2.991929769515991	10	169.83333	21.751757	200.0	135.0	169.83333333333334	21.751755995525713	1019	11491
3.2351059913635254	11	175.16667	23.77966	200.0	128.0	175.16666666666666	23.779659842441443	1051	12542
3.4969210624694824	12	193.0	13.540064	200.0	163.0	193.0	13.5400640077266	1158	13700
3.771605968475342	13	200.0	0.0	200.0	200.0	200.0	0.0	1200	14900
4.024238109588623	14	181.66667	23.907228	200.0	138.0	181.66666666666666	23.907228102721476	1090	15990
4.280645847320557	15	190.16667	13.981138	200.0	168.0	190.16666666666666	13.981138087517131	1141	17131
4.553250074386597	16	187.5	16.00781	200.0	165.0	187.5	16.00781059358212	1125	18256
4.802801847457886	17	178.0	19.974985	200.0	153.0	178.0	19.974984355438178	1068	19324
5.102179765701294	18	190.83333	13.3468685	200.0	167.0	190.83333333333334	13.346868130347618	1145	20469
5.38666296005249	19	199.0	2.236068	200.0	194.0	199.0	2.23606797749979	1194	21663
5.650240898132324	20	192.16667	9.7368145	200.0	173.0	192.16666666666666	9.736814445985686	1153	22816
5.948034048080444	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	24016
6.212889909744263	22	192.66667	10.514541	200.0	175.0	192.66666666666666	10.514540197058336	1156	25172
6.482999086380005	23	193.66667	13.71941	200.0	163.0	193.66666666666666	13.719410418171119	1162	26334
6.7588160037994385	24	191.66667	12.009256	200.0	171.0	191.66666666666666	12.00925568976788	1150	27484
7.028181076049805	25	184.83333	16.211279	200.0	156.0	184.83333333333334	16.21127865270212	1109	28593
7.277541875839233	26	173.16667	27.552475	200.0	132.0	173.16666666666666	27.5524751862494	1039	29632
7.544119119644165	27	184.66667	16.193275	200.0	160.0	184.66666666666666	16.193277068654826	1108	30740
7.818850040435791	28	197.33333	3.771236	200.0	192.0	197.33333333333334	3.7712361663282534	1184	31924
8.097116947174072	29	193.16667	15.279798	200.0	159.0	193.16666666666666	15.279797846248563	1159	33083
8.354910850524902	30	178.83333	18.15137	200.0	154.0	178.83333333333334	18.15136970650486	1073	34156
