Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.4979639053344727	0	16.332247	7.257953	63.0	8.0	16.332247557003257	7.25795323603704	5014	5014
2.682033061981201	1	56.80899	25.88821	138.0	15.0	56.80898876404494	25.888211018993157	5056	10070
3.802541971206665	2	71.9	31.393879	200.0	24.0	71.9	31.393880204360123	5033	15103
4.952665090560913	3	83.491806	32.267643	186.0	38.0	83.49180327868852	32.26764249966041	5093	20196
6.1168928146362305	4	138.35135	39.960262	200.0	75.0	138.35135135135135	39.96026148780623	5119	25315
7.290497064590454	5	118.69768	30.582357	200.0	60.0	118.69767441860465	30.582359167763524	5104	30419
8.480086088180542	6	124.756096	27.796104	200.0	78.0	124.7560975609756	27.79610473482762	5115	35534
9.673223972320557	7	145.28572	31.236032	200.0	86.0	145.28571428571428	31.236033613734755	5085	40619
10.859801054000854	8	122.80488	32.078575	200.0	63.0	122.8048780487805	32.07857693470612	5035	45654
12.064342975616455	9	93.05556	31.367249	200.0	45.0	93.05555555555556	31.36724917788703	5025	50679
13.295975923538208	10	61.481926	22.964804	143.0	17.0	61.48192771084337	22.964803580976834	5103	55782
14.505639791488647	11	31.3375	13.812986	81.0	10.0	31.3375	13.812986416774613	5014	60796
15.732421159744263	12	14.928358	5.809483	40.0	8.0	14.928358208955224	5.809482880117034	5001	65797
16.956873893737793	13	10.786638	2.2987425	22.0	8.0	10.786637931034482	2.298742701312415	5005	70802
18.19968891143799	14	10.129555	1.4811287	19.0	8.0	10.129554655870445	1.481128592301075	5004	75806
19.453862190246582	15	10.024048	1.4238952	19.0	8.0	10.024048096192384	1.4238952915484941	5002	80808
20.700394868850708	16	9.897233	1.4546206	23.0	8.0	9.897233201581027	1.4546206373420698	5008	85816
21.96052098274231	17	10.006	1.4247681	18.0	8.0	10.006	1.4247680512981753	5003	90819
23.207528829574585	18	10.02	1.2882547	15.0	8.0	10.02	1.2882546332150333	5010	95829
24.467805862426758	19	10.1622715	1.4876219	17.0	8.0	10.162271805273834	1.48762185181318	5010	100839
25.732160091400146	20	10.728051	2.4740462	27.0	8.0	10.728051391862955	2.474046234054008	5010	105849
27.155067205429077	21	12.004796	3.8646123	35.0	8.0	12.004796163069544	3.864612373237575	5006	110855
28.434932947158813	22	19.060837	6.9531364	39.0	9.0	19.06083650190114	6.953136616374512	5013	115868
29.719017028808594	23	69.178085	22.791096	152.0	30.0	69.17808219178082	22.791095633111368	5050	120918
31.000746965408325	24	155.36363	38.710125	200.0	75.0	155.36363636363637	38.71012566759635	5127	126045
32.30253887176514	25	177.27586	27.829403	200.0	104.0	177.27586206896552	27.829402154139732	5141	131186
33.5967071056366	26	171.76666	27.513248	200.0	103.0	171.76666666666668	27.513249333528183	5153	136339
34.88932800292969	27	176.17241	26.458906	200.0	117.0	176.17241379310346	26.458906284270515	5109	141448
36.19536995887756	28	188.25926	15.882888	200.0	153.0	188.25925925925927	15.882887582861677	5083	146531
37.4992299079895	29	190.44444	20.52881	200.0	118.0	190.44444444444446	20.52881143089955	5142	151673
38.88172483444214	30	180.5	24.407991	200.0	135.0	180.5	24.407990494917847	5054	156727
40.20677304267883	31	181.39285	20.301897	200.0	131.0	181.39285714285714	20.301898724915723	5079	161806
41.53968787193298	32	135.16216	22.883387	200.0	83.0	135.16216216216216	22.88338653059985	5001	166807
42.81893014907837	33	68.08108	15.996416	112.0	44.0	68.08108108108108	15.99641577823553	5038	171845
44.09194493293762	34	48.096153	11.49458	78.0	32.0	48.09615384615385	11.494580019404154	5002	176847
45.37331819534302	35	37.954544	7.74192	59.0	26.0	37.95454545454545	7.741920163867066	5010	181857
46.74188995361328	36	33.139072	5.8093777	47.0	22.0	33.13907284768212	5.809377820693657	5004	186861
48.05133104324341	37	30.107784	5.482722	44.0	20.0	30.107784431137723	5.482721842646175	5028	191889
49.441948890686035	38	29.075144	5.2685256	42.0	19.0	29.07514450867052	5.268525323386373	5030	196919
50.85990285873413	39	29.292398	5.564812	43.0	19.0	29.292397660818715	5.564812232851628	5009	201928
52.23152995109558	40	29.591717	5.8949523	52.0	19.0	29.59171597633136	5.894952410268513	5001	206929
53.61470103263855	41	30.424242	6.356244	50.0	20.0	30.424242424242426	6.356243902438853	5020	211949
55.00431680679321	42	31.55346	7.2698636	60.0	19.0	31.553459119496857	7.269863527429403	5017	216966
56.33569002151489	43	34.142857	8.142439	62.0	23.0	34.142857142857146	8.142439421198732	5019	221985
57.71148204803467	44	35.574467	9.266147	71.0	21.0	35.57446808510638	9.26614676016392	5016	227001
59.05247092247009	45	36.562042	12.229472	98.0	22.0	36.56204379562044	12.229473381162562	5009	232010
60.382818937301636	46	41.17213	20.471369	162.0	23.0	41.17213114754098	20.471368499567767	5023	237033
61.76241898536682	47	47.273586	25.335308	145.0	24.0	47.27358490566038	25.335310960950803	5011	242044
63.09367799758911	48	52.28866	25.961096	128.0	25.0	52.28865979381443	25.96109649443833	5072	247116
64.41730093955994	49	52.395832	26.93452	139.0	26.0	52.395833333333336	26.934519041041405	5030	252146
65.72715425491333	50	52.354168	20.917486	125.0	30.0	52.354166666666664	20.917486288722383	5026	257172
67.01494812965393	51	51.938145	18.151604	130.0	28.0	51.93814432989691	18.151603509292237	5038	262210
68.30907893180847	52	58.42529	22.452316	130.0	31.0	58.42528735632184	22.452315849069823	5083	267293
69.62158298492432	53	62.9125	22.000679	179.0	33.0	62.9125	22.00067825659018	5033	272326
70.91473984718323	54	77.98462	37.403206	200.0	39.0	77.98461538461538	37.40320525454482	5069	277395
72.19490194320679	55	82.0	34.33299	167.0	41.0	82.0	34.332988485721074	5002	282397
73.67171812057495	56	100.54	42.278698	200.0	45.0	100.54	42.27869912852097	5027	287424
75.05544185638428	57	100.8	47.47968	200.0	45.0	100.8	47.47967986412714	5040	292464
76.44226717948914	58	103.34694	45.76138	200.0	48.0	103.34693877551021	45.761382445048206	5064	297528
78.08550500869751	59	108.42553	48.366398	200.0	48.0	108.42553191489361	48.366396230146556	5096	302624
79.67110395431519	60	104.0	45.78878	200.0	49.0	104.0	45.78877859146233	5096	307720
81.3132050037384	61	104.04082	39.958122	200.0	56.0	104.04081632653062	39.95812051701104	5098	312818
82.79036211967468	62	110.21739	46.38211	200.0	50.0	110.21739130434783	46.382114733027755	5070	317888
84.28225612640381	63	93.333336	42.157993	200.0	51.0	93.33333333333333	42.157992080936395	5040	322928
85.93615698814392	64	105.755104	42.997166	200.0	50.0	105.75510204081633	42.99716678480339	5182	328110
87.63030695915222	65	114.795456	51.10354	200.0	57.0	114.79545454545455	51.1035399705408	5051	333161
89.04419493675232	66	101.78	42.80387	200.0	56.0	101.78	42.80387365648114	5089	338250
90.28877902030945	67	102.938774	45.579895	200.0	51.0	102.93877551020408	45.579895390476125	5044	343294
91.66785788536072	68	107.53191	46.816914	200.0	47.0	107.53191489361703	46.81691413927953	5054	348348
93.07711791992188	69	113.86364	52.673344	200.0	57.0	113.86363636363636	52.67334624797135	5010	353358
94.52967405319214	70	102.53061	46.15418	200.0	56.0	102.53061224489795	46.1541790801649	5024	358382
96.13037300109863	71	114.59091	52.226044	200.0	49.0	114.5909090909091	52.226046350028945	5042	363424
97.61640119552612	72	102.72	45.196476	200.0	51.0	102.72	45.196477738868104	5136	368560
98.96602010726929	73	108.891304	49.473854	200.0	52.0	108.8913043478261	49.4738526728885	5009	373569
100.35900592803955	74	108.804344	40.743427	200.0	58.0	108.80434782608695	40.74342815250267	5005	378574
101.76665997505188	75	131.8158	53.32021	200.0	61.0	131.81578947368422	53.32021205744042	5009	383583
103.19903683662415	76	111.64445	49.82465	200.0	55.0	111.64444444444445	49.82465055039659	5024	388607
104.51992011070251	77	117.37209	51.28127	200.0	54.0	117.37209302325581	51.28126873943575	5047	393654
105.72281384468079	78	114.22727	53.318455	200.0	52.0	114.22727272727273	53.31845307223878	5026	398680
106.93953394889832	79	117.23256	51.797382	200.0	58.0	117.23255813953489	51.79738576922285	5041	403721
108.16751003265381	80	117.39535	49.36487	200.0	54.0	117.3953488372093	49.36486818502431	5048	408769
109.38799095153809	81	132.66667	54.82435	200.0	56.0	132.66666666666666	54.82435044493826	5174	413943
110.85309791564941	82	110.67391	47.12613	200.0	57.0	110.67391304347827	47.12612787155711	5091	419034
112.24151492118835	83	136.64865	50.474083	200.0	57.0	136.64864864864865	50.47408551905285	5056	424090
113.56053185462952	84	129.05128	50.732555	200.0	56.0	129.05128205128204	50.73255603600205	5033	429123
115.0802149772644	85	112.71111	51.387684	200.0	54.0	112.71111111111111	51.38768647241919	5072	434195
116.56471490859985	86	116.674416	50.248093	200.0	56.0	116.67441860465117	50.24809191343537	5017	439212
118.17483115196228	87	113.64445	47.571304	200.0	60.0	113.64444444444445	47.57130580299924	5114	444326
119.60852909088135	88	126.175	55.584118	200.0	54.0	126.175	55.58411980952833	5047	449373
120.86201286315918	89	117.790695	50.988625	200.0	59.0	117.79069767441861	50.98862533415407	5065	454438
122.10652899742126	90	115.97727	51.836933	200.0	54.0	115.97727272727273	51.83693340938733	5103	459541
123.33966588973999	91	143.33333	48.60155	200.0	58.0	143.33333333333334	48.60155461619629	5160	464701
124.76116919517517	92	147.08571	54.518867	200.0	57.0	147.0857142857143	54.518867731965145	5148	469849
126.04665017127991	93	125.075	54.989723	200.0	54.0	125.075	54.98972063031417	5003	474852
127.40062212944031	94	126.05	50.793674	200.0	61.0	126.05	50.79367578744424	5042	479894
128.70381903648376	95	117.976746	48.934452	200.0	61.0	117.97674418604652	48.93445467680164	5073	484967
130.0497260093689	96	149.08824	57.969753	200.0	52.0	149.08823529411765	57.96975258298824	5069	490036
131.30677914619446	97	128.71794	57.333015	200.0	59.0	128.71794871794873	57.33301224624552	5020	495056
132.60655903816223	98	130.8718	50.873993	200.0	62.0	130.87179487179486	50.873991888042255	5104	500160
133.95086908340454	99	132.3158	56.75993	200.0	57.0	132.31578947368422	56.75993085524788	5028	505188
